#Path C:\MINIGUI\UTILS\FUNCLIST
#Title MiniGUI Source
   LISTVIEW_SETCHECKSTATE     	HB_FUNC             	
   LISTVIEW_GETCOLUMNCOUNT    	HB_FUNC             	
   LISTVIEW_CHANGEEXTENDEDSTYL	HB_FUNC             	
   LISTVIEW_GETEXTENDEDSTYLE  	HB_FUNC             	
   LISTVIEW_SETSORTHEADER     	HB_FUNC             	
hbgdiplus.c                   	                    	
   GDIPLUSSTARTUP             	HB_FUNC             	
   GDIPLUSSHUTDOWN            	HB_FUNC             	
   GDIPCREATEBITMAPFROMFILE   	HB_FUNC             	
   GDIPCREATEHBITMAPFROMBITMAP	HB_FUNC             	
   GDIPDISPOSEIMAGE           	HB_FUNC             	
h_help.prg                    	                    	
   SetHelpFile                	Procedure           	
   DisplayHelpTopic           	Procedure           	
   HMG_DbfToArray             	Function            	
   HMG_ArrayToDBF             	Function            	
   ConvertType                	Static  Function    	
   HMG_DbfToExcel             	Function            	
c_help.c                      	                    	
   WINHELP                    	HB_FUNC             	
c_hmgapp.c                    	                    	
   GETINSTANCE                	HB_FUNC             	
   GETCOMCTL32DLLVER          	HB_FUNC             	
   OLEDATARELEASE             	HB_FUNC             	
h_hotkey.prg                  	                    	
   _DefineHotKey              	Function            	
   _ReleaseHotKey             	Procedure           	
   _GetHotKeyBlock            	Function            	
   _PushKey                   	Procedure           	
   HMG_PressKey               	Function            	
   _SetHotKeyByName           	Function            	
   _DetermineKey              	Function            	
c_hotkey.c                    	                    	
   INITHOTKEY                 	HB_FUNC             	
   RELEASEHOTKEY              	HB_FUNC             	
h_hotkeybox.prg               	                    	
   _DefineHotKeyBox           	Function            	
   _GetHotKeyName             	Function            	
c_hotkeybox.c                 	                    	
   C_GETHOTKEYNAME            	HB_FUNC             	
   INITHOTKEYBOX              	HB_FUNC             	
   SETHOTKEYVALUE             	HB_FUNC             	
   C_GETHOTKEYVALUE           	HB_FUNC             	
   C_GETHOTKEY                	HB_FUNC             	
h_hyperlink.prg               	                    	
   _SetAddress                	Procedure           	
   _SetAddressControlProcedure	Procedure           	
c_icon.c                      	                    	
   COPYICON                   	HB_FUNC             	
   DESTROYICON                	HB_FUNC             	
   DUPLICATEICON              	HB_FUNC             	
   LOADICON                   	HB_FUNC             	
   EXTRACTICON                	HB_FUNC             	
   EXTRACTICONEX              	HB_FUNC             	
   LOADICONBYNAME             	HB_FUNC             	
   DRAWICONEX                 	HB_FUNC             	
h_image.prg                   	                    	
   _DefineImage               	Function            	
   InitDialogImage            	Function            	
   BmpSize                    	Function            	
   HasAlpha                   	Function            	
c_image.c                     	                    	
   INITIMAGE                  	HB_FUNC             	
   C_SETPICTURE               	HB_FUNC             	
   C_GETRESPICTURE            	HB_FUNC             	
h_imagelist.prg               	                    	
   _DefineImageList           	Function            	
   _AddImageToImageList       	Function            	
   _AddImageMaskedToImageList 	Function            	
   _ImageListSetBkColor       	Function            	
   _EraseImage                	Function            	
   _BeginDragImage            	Function            	
c_imagelist.c                 	                    	
   INITIMAGELIST              	HB_FUNC             	
   IL_ADD                     	HB_FUNC             	
   IL_ADDMASKED               	HB_FUNC             	
   IL_DRAW                    	HB_FUNC             	
   IL_REMOVE                  	HB_FUNC             	
   IL_SETBKCOLOR              	HB_FUNC             	
   IL_ERASEIMAGE              	HB_FUNC             	
   IL_BEGINDRAG               	HB_FUNC             	
   IL_DRAGMOVE                	HB_FUNC             	
   IL_DRAGENTER               	HB_FUNC             	
   IL_ENDDRAG                 	HB_FUNC             	
   IL_GETIMAGECOUNT           	HB_FUNC             	
h_ini.prg                     	                    	
   _SetGetLogFile             	Function            	
   _LogFile                   	Function            	
   _LogFile                   	Function            	
   _BeginIni                  	Function            	
   _GetIni                    	Function            	
   _SetIni                    	Function            	
   _DelIniEntry               	Function            	
   _DelIniSection             	Function            	
   _EndIni                    	Function            	
   xChar                      	Function            	
   xValue                     	Function            	
   AToC                       	Function            	
   CToA                       	Function            	
   _GetSectionNames           	Function            	
   _GetSection                	Function            	
c_ini.c                       	                    	
   GETPRIVATEPROFILESTRING    	HB_FUNC             	
   WRITEPRIVATEPROFILESTRING  	HB_FUNC             	
   DELINIENTRY                	HB_FUNC             	
   DELINISECTION              	HB_FUNC             	
   _GETPRIVATEPROFILESECTIONNA	HB_FUNC             	
   _GETPRIVATEPROFILESECTION  	HB_FUNC             	
h_init.prg                    	                    	
   Init                       	Procedure           	
   TimeFromStart              	Function            	
   _hmg_Elapsed               	Static  Function    	
   InitCodePage               	Static  Procedure   	
   _GetSysFont                	Function            	
   InitMessages               	Procedure           	
h_ipaddress.prg               	                    	
   _DefineIPAddress           	Function            	
c_ipaddress.c                 	                    	
   INITIPADDRESS              	HB_FUNC             	
   SETIPADDRESS               	HB_FUNC             	
   GETIPADDRESS               	HB_FUNC             	
h_label.prg                   	                    	
   _DefineLabel               	Function            	
   InitDialogLabel            	Function            	
   OLABELEVENTS               	Function            	
c_label.c                     	                    	
   INITLABEL                  	HB_FUNC             	
h_listbox.prg                 	                    	
   _DefineListbox             	Function            	
   InitDialogListBox          	Function            	
   LB_Array2String            	Function            	
c_listbox.c                   	                    	
   INITLISTBOX                	HB_FUNC             	
   LISTBOXGETSTRING           	HB_FUNC             	
   INITMULTILISTBOX           	HB_FUNC             	
   LISTBOXGETMULTISEL         	HB_FUNC             	
   LISTBOXSETMULTISEL         	HB_FUNC             	
   LISTBOXSETMULTITAB         	HB_FUNC             	
   _GETDDLMESSAGE             	HB_FUNC             	
   GET_DRAG_LIST_NOTIFICATION_	HB_FUNC             	
   GET_DRAG_LIST_DRAGITEM     	HB_FUNC             	
   DRAG_LIST_DRAWINSERT       	HB_FUNC             	
   DRAG_LIST_MOVE_ITEMS       	HB_FUNC             	
h_media.prg                   	                    	
   _DefinePlayer              	Function            	
   PlayWave                   	Function            	
   _DefineAnimateBox          	Function            	
   InitDialogAnimateBox       	Function            	
c_media.c                     	                    	
   MESSAGEBEEP                	HB_FUNC             	
   C_PLAYWAVE                 	HB_FUNC             	
   STOPWAVE                   	HB_FUNC             	
   INITPLAYER                 	HB_FUNC             	
   MCIFUNC                    	HB_FUNC             	
   INITANIMATE                	HB_FUNC             	
   OPENANIMATE                	HB_FUNC             	
   PLAYANIMATE                	HB_FUNC             	
   SEEKANIMATE                	HB_FUNC             	
   STOPANIMATE                	HB_FUNC             	
   CLOSEANIMATE               	HB_FUNC             	
h_menu.prg                    	                    	
   _DefineMainMenu            	Procedure           	
   _DefineMenuPopup           	Procedure           	
   _EndMenuPopup              	Procedure           	
   _DefineMenuItem            	Procedure           	
   _DefineSeparator           	Procedure           	
   _EndMenu                   	Procedure           	
   _GetMenuIds                	Static  Function    	
   _DefaultMenuItem           	Function            	
   _DisableMenuItem           	Function            	
   _EnableMenuItem            	Function            	
   _CheckMenuItem             	Function            	
   _UncheckMenuItem           	Function            	
   _IsMenuItemChecked         	Function            	
   _IsMenuItemEnabled         	Function            	
   _DefineContextMenu         	Procedure           	
   _DefineNotifyMenu          	Procedure           	
   _DefineDropDownMenu        	Procedure           	
   _DefineControlContextMenu  	Procedure           	
   _ShowControlContextMenu    	Procedure           	
   _GetMenuItemCaption        	Function            	
   _SetMenuItemCaption        	Function            	
   _SetMenuItemBitmap         	Procedure           	
   _SetMenuItemIcon           	Procedure           	
   _SetMenuItemFont           	Function            	
   _InsertMenuItem            	Function            	
   _ModifyMenuItem            	Function            	
   _RemoveMenuItem            	Function            	
c_menu.c                      	                    	
   SETACCELERATORTABLE        	HB_FUNC             	
   ACCELERATORTABLE2ARRAY     	HB_FUNC             	
   ARRAY2ACCELERATORTABLE     	HB_FUNC             	
   COPYACCELERATORTABLE       	HB_FUNC             	
   CREATEACCELERATORTABLE     	HB_FUNC             	
   DESTROYACCELERATORTABLE    	HB_FUNC             	
   LOADACCELERATORS           	HB_FUNC             	
   LOADMENU                   	HB_FUNC             	
   _NEWMENUSTYLE              	HB_FUNC             	
   _CLOSEMENU                 	HB_FUNC             	
   TRACKPOPUPMENU             	HB_FUNC             	
   SETMENU                    	HB_FUNC             	
   SETMENUDEFAULTITEM         	HB_FUNC             	
   XCHECKMENUITEM             	HB_FUNC             	
   XUNCHECKMENUITEM           	HB_FUNC             	
   XENABLEMENUITEM            	HB_FUNC             	
   XDISABLEMENUITEM           	HB_FUNC             	
   XDISABLECLOSEBUTTON        	HB_FUNC             	
   CREATEMENU                 	HB_FUNC             	
   CREATEPOPUPMENU            	HB_FUNC             	
   APPENDMENUSTRING           	HB_FUNC             	
   APPENDMENUPOPUP            	HB_FUNC             	
   APPENDMENUSEPARATOR        	HB_FUNC             	
   MODIFYMENUITEM             	HB_FUNC             	
   INSERTMENUITEM             	HB_FUNC             	
   REMOVEMENUITEM             	HB_FUNC             	
   MENUITEM_SETBITMAPS        	HB_FUNC             	
   MENUITEM_SETCHECKMARKS     	HB_FUNC             	
   MENUITEM_SETICON           	HB_FUNC             	
   MENUITEM_SETFONT           	HB_FUNC             	
   XGETMENUCAPTION            	HB_FUNC             	
   XSETMENUCAPTION            	HB_FUNC             	
   XGETMENUCHECKSTATE         	HB_FUNC             	
   XGETMENUENABLEDSTATE       	HB_FUNC             	
   ISMENU                     	HB_FUNC             	
   GETMENU                    	HB_FUNC             	
   GETSYSTEMMENU              	HB_FUNC             	
   GETMENUITEMCOUNT           	HB_FUNC             	
   _ONDRAWMENUITEM            	HB_FUNC             	
   SETMENUBITMAPHEIGHT        	HB_FUNC             	
   GETMENUBITMAPHEIGHT        	HB_FUNC             	
   SETMENUSEPARATORTYPE       	HB_FUNC             	
   SETMENUSELECTEDITEM3D      	HB_FUNC             	
   SETMENUCURSORTYPE          	HB_FUNC             	
   GETMENUCOLORS              	HB_FUNC             	
   SETMENUCOLORS              	HB_FUNC             	
   _ONDESTROYMENU             	HB_FUNC             	
   _ONMEASUREMENUITEM         	HB_FUNC             	
c_monitors.c                  	                    	
   COUNTMONITORS              	HB_FUNC             	
   ISSAMEDISPLAYFORMAT        	HB_FUNC             	
   ENUMDISPLAYMONITORS        	HB_FUNC             	
   GETMONITORINFO             	HB_FUNC             	
   MONITORFROMPOINT           	HB_FUNC             	
   MONITORFROMWINDOW          	HB_FUNC             	
   WINDOWTOMONITOR            	HB_FUNC             	
h_monthcal.prg                	                    	
   _DefineMonthCal            	Function            	
   InitDialogMonthCalendar    	Function            	
   OMONTHCALEVENTS            	Function            	
c_monthcal.c                  	                    	
   INITMONTHCAL               	HB_FUNC             	
   SETMONTHCALVALUE           	HB_FUNC             	
   GETMONTHCALVALUE           	HB_FUNC             	
   SETPOSMONTHCAL             	HB_FUNC             	
h_mru.prg                     	                    	
   AddMRUItem                 	Function            	
   CheckForDuplicateMRU       	Static  Function    	
   AddMenuElement             	Function            	
   ReorderMRUList             	Static  Function    	
   SaveMRUFileList            	Function            	
   _DefineMruItem             	Function            	
   ClearMRUList               	Function            	
h_msgbox.prg                  	                    	
   MsgYesNo                   	Function            	
   MsgYesNoCancel             	Function            	
   MsgRetryCancel             	Function            	
   MsgOkCancel                	Function            	
   MsgInfo                    	Function            	
   MsgStop                    	Function            	
   MsgExclamation             	Function            	
   MsgBox                     	Function            	
   _MsgBox                    	Static  Function    	
c_msgbox.c                    	                    	
   MESSAGEBOXINDIRECT         	HB_FUNC             	
   MESSAGEBOXTIMEOUT          	HB_FUNC             	
h_objects.prg                 	                    	
   oWndData                   	Function            	
   oCnlData                   	Function            	
   oKeyData                   	Function            	
   hb_HGetDef                 	Static  Function    	
h_objmisc.prg                 	                    	
   _WindowCargo               	Function            	
   _ControlCargo              	Function            	
   _WindowObj                 	Function            	
   _ControlObj                	Function            	
   Do_Obj                     	Function            	
   Do_ControlEventProcedure   	Function            	
   Do_WindowEventProcedure    	Function            	
   Do_OnWndInit               	Function            	
   Do_OnWndRelease            	Function            	
   Do_OnCtlInit               	Function            	
   Do_OnCtlRelease            	Function            	
   Do_OnWndLaunch             	Function            	
   Do_OnCtlLaunch             	Function            	
   HMG_SETWINDOWOBJECT        	HB_FUNC             	
   HMG_DELWINDOWOBJECT        	HB_FUNC             	
   HMG_GETWINDOWOBJECT        	HB_FUNC             	
   HMG_ISWINDOWOBJECT         	HB_FUNC             	
h_pager.prg                   	                    	
   _BeginPager                	Function            	
   _EndPager                  	Function            	
c_pager.c                     	                    	
   GETHANDLEREBAR             	HB_FUNC             	
   ADDTOPAGER                 	HB_FUNC             	
   SETBKCOLORPAGER            	HB_FUNC             	
   PAGERCALCSIZE              	HB_FUNC             	
   PAGERSCROLL                	HB_FUNC             	
   INITPAGER                  	HB_FUNC             	
   PAGERFORWARDMOUSE          	HB_FUNC             	
   PAGERGETBUTTONSIZE         	HB_FUNC             	
   PAGERSETBUTTONSIZE         	HB_FUNC             	
   PAGERGETBORDER             	HB_FUNC             	
   PAGERSETBORDER             	HB_FUNC             	
   PAGERGETPOS                	HB_FUNC             	
   PAGERSETPOS                	HB_FUNC             	
h_progressbar.prg             	                    	
   _DefineProgressBar         	Function            	
   InitDialogProgressBar      	Function            	
c_progressbar.c               	                    	
   INITPROGRESSBAR            	HB_FUNC             	
h_radio.prg                   	                    	
   _DefineRadioGroup          	Function            	
   InitDialogRadioGroup       	Function            	
   _SetRadioGroupReadOnly     	Procedure           	
c_radio.c                     	                    	
   INITRADIOGROUP             	HB_FUNC             	
   INITRADIOBUTTON            	HB_FUNC             	
h_registry.prg                	                    	
   Bin2U                      	Static  Function    	
   IsRegistryKey              	Function            	
   CreateRegistryKey          	Function            	
   GetRegistryValue           	Function            	
   SetRegistryValue           	Function            	
   DeleteRegistryVar          	Function            	
   DeleteRegistryKey          	Function            	
   ISWOW64                    	HB_FUNC             	
c_registry.c                  	                    	
   REGCLOSEKEY                	HB_FUNC             	
   REGOPENKEYEXA              	HB_FUNC             	
   REGQUERYVALUEEXA           	HB_FUNC             	
   REGENUMKEYEXA              	HB_FUNC             	
   REGSETVALUEEXA             	HB_FUNC             	
   REGCREATEKEY               	HB_FUNC             	
   REGENUMVALUEA              	HB_FUNC             	
   REGDELETEKEY               	HB_FUNC             	
   REGDELETEVALUEA            	HB_FUNC             	
   REGCONNECTREGISTRY         	HB_FUNC             	
h_report.prg                  	                    	
   easyreport                 	Function            	
   headers                    	Static  Function    	
   mypreview                  	Static  Function    	
   JUSTIFICALINEA             	Static  Function    	
   extreport                  	Function            	
   leadato                    	Static  Function    	
   leaimage                   	Static  Function    	
   leadatoh                   	Static  Function    	
   leadatologic               	Static  Function    	
   clean                      	Static  Function    	
   learowi                    	Static  Function    	
   leacoli                    	Static  Function    	
   imp_SUBTOTALES             	Static  Procedure   	
   imp_pagina                 	Static  Procedure   	
c_resource.c                  	                    	
   RCDATATOFILE               	HB_FUNC             	
h_richeditbox.prg             	                    	
   _DefineRichEditBox         	Function            	
   _DataBaseRichEditBoxSave   	Procedure           	
   _DataRichEditBoxSetValue   	Function            	
   _DataRichEditBoxGetValue   	Function            	
   _DataRichEditBoxOpen       	Procedure           	
   _DataRichEditBoxSave       	Procedure           	
c_richeditbox.c               	                    	
   INITRICHEDITBOX            	HB_FUNC             	
   UNLOADRICHEDITLIB          	HB_FUNC             	
   STREAMIN                   	HB_FUNC             	
   STREAMOUT                  	HB_FUNC             	
   GETAUTOFONTRTF             	HB_FUNC             	
   SETAUTOFONTRTF             	HB_FUNC             	
   SETBKGNDCOLOR              	HB_FUNC             	
   GETFONTRTF                 	HB_FUNC             	
   SETFONTRTF                 	HB_FUNC             	
h_scrsaver.prg                	                    	
   _BeginScrSaver             	Function            	
   _ActivateScrSaver          	Function            	
   _ReleaseScrSaver           	Function            	
   _lValidScrSaver            	Function            	
c_scrsaver.c                  	                    	
   VERIFYPASSWORD             	HB_FUNC             	
   CHANGEPASSWORD             	HB_FUNC             	
   SETCURSORPOS               	HB_FUNC             	
   SHOWCURSOR                 	HB_FUNC             	
h_slider.prg                  	                    	
   _DefineSlider              	Function            	
   InitDialogSlider           	Function            	
c_slider.c                    	                    	
   INITSLIDER                 	HB_FUNC             	
h_socket.prg                  	                    	
   httpconnect                	Function            	
   GetData                    	Function            	
   SendData                   	Function            	
h_spinner.prg                 	                    	
   _DefineSpinner             	Function            	
   OSPINEVENTS                	Function            	
c_spinner.c                   	                    	
   INITSPINNER                	HB_FUNC             	
   SETSPINNERINCREMENT        	HB_FUNC             	
h_splitbutton.prg             	                    	
   _DefineSplitButton         	Procedure           	
   SPButtonEventHandler       	Function            	
   SPButtonSetFocus           	Procedure           	
   SPButtonEnable             	Procedure           	
   SPButtonDisable            	Procedure           	
   LaunchDropdownMenu         	Static  Function    	
   INITSPLITBUTTON            	HB_FUNC             	
h_status.prg                  	                    	
   _BeginMessageBar           	Function            	
   _EndMessageBar             	Function            	
   _DefineItemMessage         	Function            	
   _SetStatusClock            	Function            	
   _SetStatusKeybrd           	Function            	
   _IsOwnerDrawStatusBarItem  	Function            	
   AMPM                       	Static  Function    	
   _SetStatusBarKbd           	Function            	
   _GetStatusItemWidth        	Function            	
   _SetStatusItemProperty     	Function            	
   _SetStatusProgressMessage  	Function            	
   _SetStatusProgressPos      	Function            	
   _SetStatusProgressRange    	Function            	
c_status.c                    	                    	
   INITMESSAGEBAR             	HB_FUNC             	
   INITITEMBAR                	HB_FUNC             	
   SETITEMBAR                 	HB_FUNC             	
   GETITEMBAR                 	HB_FUNC             	
   REFRESHITEMBAR             	HB_FUNC             	
   KEYTOGGLE                  	HB_FUNC             	
   KEYTOGGLENT                	HB_FUNC             	
   SETSTATUSITEMICON          	HB_FUNC             	
   SETSTATUSBARSIZE           	HB_FUNC             	
   REFRESHSTATUSITEM          	HB_FUNC             	
   REFRESHPROGRESSITEM        	HB_FUNC             	
   CREATEPROGRESSBARITEM      	HB_FUNC             	
   SETPOSPROGRESSBARITEM      	HB_FUNC             	
h_tab.prg                     	                    	
   _BeginTab                  	Function            	
   _DefineTab                 	Static  Function    	
   InitDialogTab              	Function            	
   UpdateTab                  	Function            	
   _BeginTabPage              	Function            	
   _EndTabPage                	Function            	
   _EndTab                    	Function            	
   _AddTabPage                	Function            	
   _AddTabControl             	Function            	
   _DeleteTabPage             	Function            	
   OwnTabPaint                	Function            	
c_tab.c                       	                    	
   INITTABCONTROL             	HB_FUNC             	
   TABCTRL_SETCURSEL          	HB_FUNC             	
   TABCTRL_GETCURSEL          	HB_FUNC             	
   TABCTRL_INSERTITEM         	HB_FUNC             	
   TABCTRL_DELETEITEM         	HB_FUNC             	
   SETTABCAPTION              	HB_FUNC             	
   ADDTABBITMAP               	HB_FUNC             	
   WINDOWFROMPOINT            	HB_FUNC             	
   GETMESSAGEPOS              	HB_FUNC             	
h_taskdlg.prg                 	                    	
c_taskdlgs.c                  	                    	
   WIN_TASKDIALOG0            	HB_FUNC             	
   WIN_TASKDIALOGINDIRECT0    	HB_FUNC             	
   _SETWINDOWTITLE            	HB_FUNC             	
   _CLICKBUTTON               	HB_FUNC             	
   _CLICKRADIOBUTTON          	HB_FUNC             	
   _CLICKVERIFICATION         	HB_FUNC             	
   _ENABLEBUTTON              	HB_FUNC             	
   _ENABLERADIOBUTTON         	HB_FUNC             	
   _SETBUTTONELEVATIONREQUIRED	HB_FUNC             	
   _SETMAININSTRUCTION        	HB_FUNC             	
   _SETCONTENT                	HB_FUNC             	
   _SETFOOTER                 	HB_FUNC             	
   _SETEXPANDEDINFORMATION    	HB_FUNC             	
   _SETPROGRESSBARPOS         	HB_FUNC             	
   _SETPROGRESSBARRANGE       	HB_FUNC             	
   _SETPROGRESSBARSTATE       	HB_FUNC             	
   _SETPROGRESSBARMARQUEE     	HB_FUNC             	
   _SETMARQUEEPROGRESSBAR     	HB_FUNC             	
   _UPDATEMAININSTRUCTION     	HB_FUNC             	
   _UPDATECONTENT             	HB_FUNC             	
   _UPDATEFOOTER              	HB_FUNC             	
   _UPDATEEXPANDEDINFORMATION 	HB_FUNC             	
   _UPDATEMAINICON            	HB_FUNC             	
   _UPDATEFOOTERICON          	HB_FUNC             	
h_textbox.prg                 	                    	
   _DefineTextBox             	Function            	
   InitDialogTextBox          	Function            	
   _DefineMaskedTextbox       	Function            	
   InitDialogMaskedTextBox    	Function            	
   GetNumFromText             	Function            	
   GetNumMask                 	Static  Function    	
   _DefineCharMaskTextbox     	Function            	
   ProcessCharMask            	Procedure           	
   CharMaskTekstOK            	Static  Function    	
   _DataTextBoxRefresh        	Procedure           	
   _DataTextBoxSave           	Procedure           	
   ProcessNumText             	Procedure           	
   GETNumFromTextSP           	Function            	
   OEDITEVENTS                	Function            	
c_textbox.c                   	                    	
   INITMASKEDTEXTBOX          	HB_FUNC             	
   INITTEXTBOX                	HB_FUNC             	
   INITCHARMASKTEXTBOX        	HB_FUNC             	
h_timer.prg                   	                    	
   _DefineTimer               	Function            	
c_timer.c                     	                    	
   INITTIMER                  	HB_FUNC             	
   KILLTIMER                  	HB_FUNC             	
h_toolbar.prg                 	                    	
   _DefineToolBar             	Function            	
   _EndToolBar                	Function            	
   _DefineToolButton          	Function            	
   _AddToolBarToSplitBox      	Static  Function    	
   _BeginToolBar              	Function            	
   _BeginToolBarEx            	Function            	
   _CreatePopUpChevron        	Function            	
   _DropDownShortcut          	Static  Procedure   	
c_toolbar.c                   	                    	
   INITTOOLBAR                	HB_FUNC             	
   INITTOOLBUTTON             	HB_FUNC             	
   INITTOOLBAREX              	HB_FUNC             	
   INITTOOLBUTTONEX           	HB_FUNC             	
   GETSIZETOOLBAR             	HB_FUNC             	
   MAXTEXTBTNTOOLBAR          	HB_FUNC             	
   ISBUTTONBARCHECKED         	HB_FUNC             	
   CHECKBUTTONBAR             	HB_FUNC             	
   ISBUTTONENABLED            	HB_FUNC             	
   GETBUTTONBARRECT           	HB_FUNC             	
   GETBUTTONPOS               	HB_FUNC             	
   SETBUTTONTIP               	HB_FUNC             	
   SETTOOLBUTTONCAPTION       	HB_FUNC             	
   SETTOOLBUTTONIMAGE         	HB_FUNC             	
   REPLACETOOLBUTTONIMAGE     	HB_FUNC             	
   SETROWSBUTTON              	HB_FUNC             	
   RESIZESPLITBOXITEM         	HB_FUNC             	
   SETCHEVRONSTYLESPLITBOXITEM	HB_FUNC             	
   CREATEPOPUPCHEVRON         	HB_FUNC             	
   GETBUTTONBAR               	HB_FUNC             	
   GETIMAGELIST               	HB_FUNC             	
   SETCHEVRONIMAGE            	HB_FUNC             	
   DESTROYMENU                	HB_FUNC             	
   ADJUSTFLOATTOOLBAR         	HB_FUNC             	
   RESIZEFLOATTOOLBAR         	HB_FUNC             	
   TOOLBAREXCUSTFUNC          	HB_FUNC             	
c_tooltip.c                   	                    	
   SETTOOLTIPACTIVATE         	HB_FUNC             	
   SETTOOLTIPBALLOON          	HB_FUNC             	
   SETTOOLTIPMAXWIDTH         	HB_FUNC             	
   INITTOOLTIP                	HB_FUNC             	
   SETTOOLTIP                 	HB_FUNC             	
   INITTOOLTIPEX              	HB_FUNC             	
   TTM_ACTIVATE               	HB_FUNC             	
   TTM_GETDELAYTIME           	HB_FUNC             	
   TTM_GETMARGIN              	HB_FUNC             	
   TTM_GETMAXTIPWIDTH         	HB_FUNC             	
   TTM_GETTIPBKCOLOR          	HB_FUNC             	
   TTM_GETTIPTEXTCOLOR        	HB_FUNC             	
   TTM_GETTOOLCOUNT           	HB_FUNC             	
   TTM_POP                    	HB_FUNC             	
   TTM_POPUP                  	HB_FUNC             	
   TTM_SETDELAYTIME           	HB_FUNC             	
   TTM_SETMARGIN              	HB_FUNC             	
   TTM_SETMAXTIPWIDTH         	HB_FUNC             	
   TTM_SETTIPBKCOLOR          	HB_FUNC             	
   TTM_SETTIPTEXTCOLOR        	HB_FUNC             	
   TTM_TRACKACTIVATE          	HB_FUNC             	
   TTM_TRACKPOSITION          	HB_FUNC             	
   TTM_UPDATE                 	HB_FUNC             	
   TTM_UPDATETIPTEXT          	HB_FUNC             	
   TTM_WINDOWFROMPOINT        	HB_FUNC             	
h_tree.prg                    	                    	
   _DefineTree                	Function            	
   InitDialogTree             	Function            	
   _DefineTreeNode            	Function            	
   _EndTreeNode               	Function            	
   _DefineTreeItem            	Function            	
   _EndTree                   	Function            	
   _Collapse                  	Procedure           	
   _Expand                    	Procedure           	
   TreeItemGetHandle          	Static  Function    	
   TreeItemChangeImage        	Procedure           	
c_tree.c                      	                    	
   INITTREE                   	HB_FUNC             	
   INITTREEVIEWBITMAP         	HB_FUNC             	
   ADDTREEVIEWBITMAP          	HB_FUNC             	
   ADDTREEITEM                	HB_FUNC             	
   TREEVIEW_GETSELECTION      	HB_FUNC             	
   TREEVIEW_SELECTITEM        	HB_FUNC             	
   TREEVIEW_DELETEITEM        	HB_FUNC             	
   TREEVIEW_DELETEALLITEMS    	HB_FUNC             	
   TREEVIEW_GETCOUNT          	HB_FUNC             	
   TREEVIEW_GETPREVSIBLING    	HB_FUNC             	
   TREEVIEW_GETITEM           	HB_FUNC             	
   TREEVIEW_SETITEM           	HB_FUNC             	
   TREEITEM_SETIMAGEINDEX     	HB_FUNC             	
   TREEVIEW_GETSELECTIONID    	HB_FUNC             	
   TREEVIEW_GETNEXTSIBLING    	HB_FUNC             	
   TREEVIEW_GETCHILD          	HB_FUNC             	
   TREEVIEW_GETPARENT         	HB_FUNC             	
h_wbrush.prg                  	                    	
   _SetWindowBKBrush          	Function            	
h_webcam.prg                  	                    	
   _DefineWebCam              	Function            	
   _CreateWebCam              	Function            	
   _StartWebCam               	Function            	
   _ReleaseWebCam             	Procedure           	
   CAP_CREATECAPTUREWINDOW    	HB_FUNC             	
   CAP_DRIVERCONNECT          	HB_FUNC             	
   CAP_DRIVERDISCONNECT       	HB_FUNC             	
   CAP_PREVIEWRATE            	HB_FUNC             	
   CAP_PREVIEWSCALE           	HB_FUNC             	
   CAP_PREVIEW                	HB_FUNC             	
   CAP_EDITCOPY               	HB_FUNC             	
h_winapimisc.prg              	                    	
   WindowsVersion             	Function            	
   _Execute                   	Function            	
c_winapimisc.c                	                    	
   WAITRUNPIPE                	HB_FUNC             	
   COPYRTFTOCLIPBOARD         	HB_FUNC             	
   COPYTOCLIPBOARD            	HB_FUNC             	
   RETRIEVETEXTFROMCLIPBOARD  	HB_FUNC             	
   CLEARCLIPBOARD             	HB_FUNC             	
   GETBLUE                    	HB_FUNC             	
   GETRED                     	HB_FUNC             	
   GETGREEN                   	HB_FUNC             	
   GETKEYSTATE                	HB_FUNC             	
   INKEYGUI                   	HB_FUNC             	
   GETDC                      	HB_FUNC             	
   RELEASEDC                  	HB_FUNC             	
   HIWORD                     	HB_FUNC             	
   LOWORD                     	HB_FUNC             	
   C_GETSPECIALFOLDER         	HB_FUNC             	
   C_GETDLLSPECIALFOLDER      	HB_FUNC             	
   GETPHYSICALLYINSTALLEDSYSTE	HB_FUNC             	
   MEMORYSTATUS               	HB_FUNC             	
   SHELLABOUT                 	HB_FUNC             	
   PAINTBKGND                 	HB_FUNC             	
   GETWINDOWSDIR              	HB_FUNC             	
   GETSYSTEMDIR               	HB_FUNC             	
   GETTEMPDIR                 	HB_FUNC             	
   POSTMESSAGE                	HB_FUNC             	
   DEFWINDOWPROC              	HB_FUNC             	
   GETSTOCKOBJECT             	HB_FUNC             	
   GETNEXTDLGTABITEM          	HB_FUNC             	
   SHELLEXECUTE               	HB_FUNC             	
   WAITRUN                    	HB_FUNC             	
   WAITRUNTERM                	HB_FUNC             	
   ISEXERUNNING               	HB_FUNC             	
   SETSCROLLPOS               	HB_FUNC             	
   CREATEFOLDER               	HB_FUNC             	
   SETCURRENTFOLDER           	HB_FUNC             	
   REMOVEFOLDER               	HB_FUNC             	
   GETCURRENTFOLDER           	HB_FUNC             	
   CREATESOLIDBRUSH           	HB_FUNC             	
   SETTEXTCOLOR               	HB_FUNC             	
   SETBKCOLOR                 	HB_FUNC             	
